article_date,article_author,article_author_ip,article_content
2022/01/10 18:40:51,goldenfire ,140.112.175.74,如題--最近突然出現什麼小冬瓜不想選的新聞被大家噓洗白--還出現什麼太后去中部參拜遇到小冬瓜的事--其實這些手機哥去年就爆料過了：  這裡有一段：--因為大哥的意思是 一定要跟廟公這些結合--為什麼是廟公？--因為地方有人在講廟公的兒子有點想退出不搞了--那這麼大的資源--大哥的盤算是乾脆我們就跟他合作一起來搞---手機哥好像真的蠻準的--但手機哥上次上線是去年6/4 到現在已經六個月沒來了--不知道是不是被大哥抓包了--  或者成為各位腳下的瀝青了 某自稱老虎的老闆的手下  之前印度神獸多次跑去搜查 可能有抓到吧？
2022/01/10 10:35:02,goldenfire ,223.136.87.17,如題--前幾天知識藍hong888說他的偏綠朋友說--台中人只想要藍線趕快通車，民進黨打顏家藍線激怒台中人--所以預測顏寬恆勝出--結果海水又退潮了--大家又看到有人沒穿褲子在海邊裸奔---上次公投預測三個同意 結果四個不同意被打臉 在廁所哭了兩天才出來--大家覺得這次他要在廁所多久才會出來？-- 
2022/01/08 17:10:09,takuminauki ,114.46.33.72,立委多大-可以拉正高官就知道多大--看藍粉女神葉毓蘭就知道了--之前開什麼鬼會-把一堆司法高官全找來立法院--要不是民進黨立委護航-叫部分高官請假-還有杯葛這個會議-不然這些國民黨鬼立委就要拷問這些司法高官了---國民黨不倒-台灣不會好--附上相關報導 ?v=_lAU9K_5ZtU 
2022/01/07 22:32:07,takuminauki ,114.46.65.39,: 塔綠班是不是終於知道病毒是從機場進來的？ : 去年 : 民進黨一直堅持 : 破口是萬華 : 病毒是從天而降 或是 蟲洞入侵 : 這次疫情 : 很明顯是從桃園機場往外擴散 : 塔綠班是不是終於知道病毒是從機場進來的？ : 是不是終於知道病毒不會直接降落在萬華？ : 塔綠班： : 我知道了，萬華的病毒來自南機場 : 總之，絕對不是桃園機場 : 南機場： : 幹我是夜市 :  每日發文數上限為5篇，自刪與板主刪除，同樣計入額度  :  發文 內文請滿40字  : 以上看完可使用 Ctrly 刪除 :  每日發文數上限為5篇，自刪與板主刪除，同樣計入額度  :  發文 內文請滿40字  : 以上看完可使用 Ctrly 刪除 藍白腦你好-到底要我講幾次--1.疫調證實與諾富特華航無關，而且是調了1790人-2.全台灣不只有桃園機場-3.全台灣也不只有諾富特飯店，還有很多隔離飯店-4.全台灣也不只有桃園有防疫計程車---拜託藍白腦行行好-你們要堅持萬華大流行是從桃園來的可以 拿出證據 你們的柯文哲不是最愛說科學說話嗎--  大哥我都寫了疫調證實與諾富特華航無關-你還在糾結311阿-拜託理性一點，少點意識形態-你支持藍白我尊重，但不能胡說八道
2022/01/07 16:38:54,takuminauki ,114.46.65.39,: 1.新聞網址 :  : 2.新聞來源 : Newtalk 黃順祥 : 3.完整新聞標題 : 柯媽友人就是黃文財？名嘴曝柯文哲神秘餐會與藍營金主論戰略 : 4.完整新聞內容 :  : 柯媽媽拍照時開心比出五號的手勢。 : 台中第二選區補選將在9日舉行，台北市長柯文哲父母4日造訪沙鹿，與國民黨候選人顏寬 : 恒來上一段巧遇，引發後續效應。資深媒體人黃揚明爆料，在這次精心安排的巧遇前，柯 : 文哲與民眾黨媒體總監黃文財曾與一些藍營金主進行一場餐會，且會中有一名身價百億的 : 鋼鐵大王，會中彼此商談如何幫顏寬恒，而在餐會後，黃文財就去安排了這場巧遇。 : 黃揚明5日透過臉書公布一份行程表，表示自己收到這份行程規劃，據說就是柯媽媽前往 : 台中沙鹿玉皇殿的民眾黨黨工陪同的行程表。上頭寫到，9點40分，柯媽媽在柯媽友人 : 安排之下，到沙鹿玉皇殿，黃揚明昨日在《新聞面對面》節目中表示，這名友人就是黃 : 文財。 : 黃揚明表示，據他了解，近日柯文哲與黃文財和一些藍營金主有一場餐會，其中一位是中 : 部出身的鋼鐵大王，跟國民黨淵源非常深厚，而且是本土派，身價上百億，這名大亨 : 也在現場，與柯文哲討論有沒有辦法幫顏寬恒這一仗。而柯文哲定調，他不排斥顏寬恒， 林義守-81歲(1941)-台中龍井人-義聯集團創辦人-現職:-燁聯董事長-燁輝董事長--持有燁輝61871張股票-以今日23.5元計算，14.5億--持有燁聯453768張股票-以今日11.15元計算，50.59億---妹婿李必勝-國民黨籍-第23屆立委--以上如有雷同純許巧合-- 
2022/01/08 21:10:33,takuminauki ,114.46.33.72,剛剛看快笑死--包含:-沒米粉-支持林靜儀-這人數是在選里長?-沒有冬瓜大餐-這裡連同溫層都沒有 超可憐-支持冬瓜餐-沒炒米粉拉-人去場空-唯一支持韓國瑜----中天都被塔綠斑攻下了嗎-- 
2022/01/08 21:18:41,takuminauki ,114.46.33.72,賴清德-雖然行政院長任內很爛-但是他會受歡迎真不是沒原因的--1.長得帥-2.醫生-3.台語溜-4.演說感人-5.建中台大成大醫哈佛-6.自幼喪父，媽媽靠洗衣服帶大---雖然我稱不上喜歡他-但今天聽他的壓軸演說-的確是典型綠粉最愛的類型...-不過我是非典型就是了(我是政策、理性、學院派)--  超慘，不過他強的是外交就是了，特別跟日本這塊
2022/01/08 21:29:26,takuminauki ,114.46.33.72,何欣純-中七選區立委-aka閃靈表姊--台中女中成功大學約克大學碩士-也是林靜儀中女中學姊--這場主持真的是不錯-而且可以連環講-感覺都不用吞口水阿-連平時以口才著稱的陳柏惟都沒啥插話的空間--這次也跑得很勤-學姊挺學妹--- 
2022/01/10 19:20:08,takuminauki ,114.46.69.62,基隆出現兩位美女-林右昌子弟兵-史上最香的一次選舉?--基隆潤娥-游本明-經歷:-市長秘書-基隆市府副發言人   基隆IU-曾怡芳-經歷:-林右昌青年軍-市長秘書   
2022/01/10 13:18:16,takuminauki ,114.46.67.137,顏寬恒aka陽光叔叔、草莓葛格、年輕阿公、多明尼肯碩士、土地的主人-政治生涯應該是告一段落了拉--至於顏莉敏-aka沙鹿韓孝周、最美副議長、海線IU、主人妹-連他哥都扛不起中二，她更不可能---建議顏清標阿祖哥-挑個好女婿-把政治勢力傳給他-如同當年廖了以傳給江啟臣(註:江啟臣非廖了以女婿，只是在說明不一定要傳給兒子)--以江啟臣為標準的話-1.有博士學位(留歐美日優先，土博也勉強)-2.長得帥-3.小於40歲--有符合這條件的要衝嗎?-- 
2022/01/10 12:30:50,takuminauki ,114.46.67.137,三秒合體(誤)--鍾小平受訪:-黃呂錦茹阻止朱立倫跟我合體-他用辭職黨部主委來威脅主席-黃呂錦茹要為這次負責任---但我記得朱立倫這次早早就跟罷昶切割了耶-鍾小平為了維護朱立倫-居然把錯全推給黃呂錦茹...-鍾小平真的好想要回去國民黨XD--- 
2022/01/10 12:39:56,takuminauki ,114.46.67.137,我是建議增訂法條-連署一定要自然人親自書寫-無法親自書寫要人代寫者，要有三個公證人-被查到罰30100萬---為什麼我建議多這條?-因為藍營連署主力是...拿黨員名冊來抄-這次都被爆料了-清清楚楚--林穎孟美女上94爆料 ?v=2OlQkJh01Q 這種做法根本不是民主-胡搞嘛-- 
2022/01/10 12:26:02,takuminauki ,114.46.67.137,我是建議林醫師直接回時代力量一句話就好-吃大便拉--抱歉抱歉失態了-林醫師不會這樣說啦---不過時代力量阿-第一你們又不是沒立委，你們有三個立委吧-第二你們選前支持過林醫師一秒鐘嗎?-當選就來蹭阿-難看死囉---吃屎吧時代力量-- 
2022/01/08 17:16:19,hayuyang ,114.27.177.27,兩害相權取其輕--我剛看過這個--所以這兩個哪個比較嚴重--可以問一下嗎----還是一個黑道沒有台灣價值 另外一個有--所以有台灣價值的黑道獲勝 cc-- 
2022/01/08 15:32:45,hayuyang ,114.27.177.27,是看到守不住了嗎--顆顆--與其爆掉後 被說話不清零--不如先說 我們本來就要共存--高招阿高招阿--預防針打得真好^_^--肥燦到底多想選總統阿 哭哭--我們跟肥燦共存 陪台北坐牢xDDDD--  問問看板上的共存是哪邊的阿 笑死 柯韓粉變 綠粉也跟著變 這才神秘阿xDDD
2022/01/08 18:26:16,hayuyang ,114.27.177.27,黑金問題台灣誰搞的就不用說了--現在問題是要怎樣才能排黑--要怎樣才能排掉人頭--貪二代要排嗎?--黑二代要排嗎?--親戚呢?-- 
2022/01/08 17:29:17,hayuyang ,114.27.177.27,笑死--一堆黑道黑道打--遇到塔綠斑黑道 就說那是以前的事--已經改過的黑道不算是黑道--這標準比藝人還低欸---科鎮東 丸太 職棒選手都不知道改過幾次 現在還是黑到發光--看來都應該來從政--反正這裡標準比較低--  都可以酸阿 小朋友才做選擇
2022/01/10 16:11:48,hayuyang ,114.27.177.27,如題--阿扁戰神傳說到現在還是津津樂道--雖然最後政治生涯以貪汙作為結束--但第一次選贏泛藍分裂雖然還好--但第二次選贏連宋配 跟蔡英文選贏韓國瑜有天差地遠的對手--那蔡英文要超越阿扁的機會應該只剩下三連霸創造DPP王朝吧?-- 
2022/01/10 15:02:38,hayuyang ,114.27.177.27,馬斯克開太陽能公司也只開一間--台灣馬斯克 賴勁麟 綠能公司無數間--不知道是什麼操作@@--顏清標有土地的主人的稱號--那賴勁麟是不是可以有太陽的國王這個稱號呢--新潮流小公主是不是要改叫太陽與河流小公主呢@@---- 
2022/01/10 15:07:48,hayuyang ,114.27.177.27,上面有人寫什麼縣什麼家--我覺得很好啊--但可惜的就是沒有指名道姓--顏家GG少一個土地的主人--但台灣還有一堆這種案例--有沒有人要提名--方便選舉避開--你要投藍要投綠隨便 至少不要投這種的吧@@--這次也證明民智會開化的 從議員選舉開始拔 應該會是好的開始-- 
2022/01/10 11:45:46,hayuyang ,114.27.177.27,: 不管是連家 還是顏家 : 還有一堆立委 : 國民黨政治人物的問題 錢多又愛買土地、房子 : 只要選舉一到 : 對方陣營 只要攻擊 違建問題、你家土地 是不是剛好在捷運 高鐵附近 : 對面根本太好打 對阿 有夠北七--DPP都直接鋪梗綠能 上太空--買房地產是在殺豬公?--賴勁麟底下10幾間綠能公司--賴品妤名下沒有財產--真可憐 窮到需要出來選立委--新海誠宇宙的太陽巫女找賴品妤來演好了-- 
2022/01/10 11:41:27,hayuyang ,114.27.177.27,嘻嘻--黃國昌跑去其他選區叫做秀--林靜儀選區的人有問題--叫做時力不會自己查?----我今天午餐吃自助餐 好吃好吃--  宋楚瑜50收
2022/01/08 16:00:38,jason486 ,180.217.18.97,疫情狂燒蔡英文忙靜昶輔選 侯友宜勸:防疫放第一--記者 林恩如 報導 TVBS 2022/01/08 11:22--桃機群聚案持續擴大，目前已經累計13起本土個案，讓中央疫情指揮中心不敢鬆懈，行政團-隊也繃緊神經，就怕國內再度爆發大規模感染，但總統蔡英文今（8）日晚間仍會出席台中-第二選區立委補選候選人林靜儀以及台北立委罷免案林昶佐的選前之夜。對此，新北市長侯-友宜今（8）日受訪時表態，現階段人民最關心能不能守住防疫，而政府現在最重要的事，-就是守住Omicron變異株，其他的事，如果沒那麼重要的話，還是把防疫擺在第一個位置-。--台北市第五選區中正萬華立委林昶佐罷免案與台中立委補選林靜儀對決國民黨的顏寬恒都將-於1月9日進行投開票。中二選區這一席民進黨推派醫師林靜儀參選，同時台北市中正萬華立-委林昶佐的罷免案，民進黨喊出雙林雙贏的口號，希望讓林靜儀重回立院、留住林昶佐-在立院。--然而，近日突然爆發桃機清潔工群聚案，除了原有的7名清潔人員、1名防疫計程車司機染疫-、3名金嗓歌友會相關人員及1名機場保全，中央流行疫情指揮中心7日晚間表示，再新增1確-診個案為女保全，桃機群聚案累計確診數截至指揮中心公布為止，已達13例。--而今日選前之夜，府院高層預計出席站台造勢助選林靜儀與林昶佐，但行政院長蘇貞昌為坐-鎮防疫，已於昨日臨時宣布取消相關行程，總統府發言人張惇涵則表示，蔡英文預計今日下-午視察中央流行疫情指揮中心，掌握各項防疫工作進度，仍會維持原訂台北與台中的行程，-但會視疫情狀況彈性調整。--對此，侯友宜受訪被問到，明天中二補選投開票，但目前桃機染疫事件持續擴大，總統蔡英-文今晚還要下去幫忙輔選？侯友宜回說，現階段人民最關心的是到底政府能不能守住防疫？-很多地方人心惶惶，大家全力戒備中。--侯友宜強調，現在政府最重要的一件事，就是守住Omicron，把防線守住，不要帶來人民生-活跟經濟、生活上更大的傷害，這是政府現階段該有的態度跟作為，其他的事，如果沒那-麼重要的話，還是把防疫擺在第一個位置。記者追問，會建議總統取消輔選嗎？侯友宜則-直呼，我想一切以防疫為主。  備註：-阿猴又開始對疫情緊張兮兮了-呼籲總統應該把防疫擺在第一位--拜託-現在是呆丸民主的轉捩點-台派不能輸-大便閃尿一定要贏-對母豬而言-其他都不重要--- 
